player_link,pob_lat,pob_lon,pob_code,pob,pob_uk
https://en.wikipedia.org/wiki/Sebastian_Larsson,59.35,16.5,SE,Sweden,NA
https://en.wikipedia.org/wiki/Albin_Ekdal,59.3166666666667,18.0666666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Kim_K%C3%A4llstr%C3%B6m,60.6166666666667,16.7833333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Zlatan_Ibrahimovi%C4%87,55.6,13.0333333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Marcus_Berg,60.1333333333333,13,SE,Sweden,NA
https://en.wikipedia.org/wiki/Robin_Olsen,55.6,13.0333333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Pontus_Jansson,55.6333333333333,13.0833333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Victor_Lindel%C3%B6f,59.6,16.55,SE,Sweden,NA
https://en.wikipedia.org/wiki/Oscar_Hiljemark,57.3,13.5333333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Pontus_Wernbloom,57.8666666666667,11.9666666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Ludwig_Augustinsson,59.3166666666667,18.0666666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Oscar_Lewicki,55.6,13.0333333333333,SE,Sweden,NA
https://en.wikipedia.org/wiki/Emir_Kujovi%C4%87,43.0333333333333,19.75,ME,Montenegro,NA
https://en.wikipedia.org/wiki/John_Guidetti,59.3166666666667,18.0666666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Jimmy_Durmaz,59.2666666666667,15.2,SE,Sweden,NA
https://en.wikipedia.org/wiki/Erkan_Zengin,39.0833333333333,33.0833333333333,TR,Turkey,NA
https://en.wikipedia.org/wiki/Patrik_Carlgren,60.6,15.6166666666667,SE,Sweden,NA
https://en.wikipedia.org/wiki/Rui_Patr%C3%ADcio,38.7666666666667,-9.15,PT,Portugal,NA
https://en.wikipedia.org/wiki/Bruno_Alves,41.3666666666667,-8.75,PT,Portugal,NA
