url_club,country,year,club_comp,matches,league_alpha3,league
https://www.worldfootball.net/teams/celtic-fc/,Scotland,2000,Premiership 1999/2000,36,GB-SCT,Scotland
https://www.worldfootball.net/teams/celtic-fc/,Scotland,2004,Premiership 2003/2004,33,GB-SCT,Scotland
https://www.worldfootball.net/teams/celtic-fc/,Scotland,2008,Premiership 2007/2008,33,GB-SCT,Scotland
https://www.worldfootball.net/teams/celtic-fc/,Scotland,2012,Premiership 2011/2012,33,GB-SCT,Scotland
https://www.worldfootball.net/teams/celtic-fc/,Scotland,2016,Premiership 2015/2016,33,GB-SCT,Scotland
https://www.worldfootball.net/teams/hamburger-sv/,Germany,1976,Bundesliga 1975/1976,34,FRG,West Germany
https://www.worldfootball.net/teams/hamburger-sv/,Germany,1980,Bundesliga 1979/1980,34,FRG,West Germany
https://www.worldfootball.net/teams/hamburger-sv/,Germany,1984,Bundesliga 1983/1984,34,FRG,West Germany
https://www.worldfootball.net/teams/hamburger-sv/,Germany,1996,Bundesliga 1995/1996,34,DEU,Germany
https://www.worldfootball.net/teams/hamburger-sv/,Germany,2000,Bundesliga 1999/2000,34,DEU,Germany
https://www.worldfootball.net/teams/hamburger-sv/,Germany,2004,Bundesliga 2003/2004,34,DEU,Germany
https://www.worldfootball.net/teams/hamburger-sv/,Germany,2008,Bundesliga 2007/2008,34,DEU,Germany
https://www.worldfootball.net/teams/hamburger-sv/,Germany,2012,Bundesliga 2011/2012,34,DEU,Germany
https://www.worldfootball.net/teams/hamburger-sv/,Germany,2016,Bundesliga 2015/2016,34,DEU,Germany
https://www.worldfootball.net/teams/grasshopper-club-zuerich/,Switzerland,1996,Super League 1995/1996,22,CHE,Switzerland
https://www.worldfootball.net/teams/grasshopper-club-zuerich/,Switzerland,2004,Super League 2003/2004,36,CHE,Switzerland
https://www.worldfootball.net/teams/grasshopper-club-zuerich/,Switzerland,2008,Super League 2007/2008,36,CHE,Switzerland
https://www.worldfootball.net/teams/grasshopper-club-zuerich/,Switzerland,2016,Super League 2015/2016,36,CHE,Switzerland
https://www.worldfootball.net/teams/panathinaikos/,Greece,1980,NA,NA,GRC,Greece
https://www.worldfootball.net/teams/panathinaikos/,Greece,2000,Super League 1999/2000,34,GRC,Greece
https://www.worldfootball.net/teams/panathinaikos/,Greece,2004,Super League 2003/2004,30,GRC,Greece
https://www.worldfootball.net/teams/panathinaikos/,Greece,2008,Super League 2007/2008,30,GRC,Greece
https://www.worldfootball.net/teams/panathinaikos/,Greece,2012,Super League 2011/2012,30,GRC,Greece
https://www.worldfootball.net/teams/panathinaikos/,Greece,2016,Super League 2015/2016,30,GRC,Greece
https://www.worldfootball.net/teams/olympiakos-piraeus/,Greece,1980,NA,2,GRC,Greece
https://www.worldfootball.net/teams/olympiakos-piraeus/,Greece,1996,Super League 1995/1996,34,GRC,Greece
https://www.worldfootball.net/teams/olympiakos-piraeus/,Greece,2000,Super League 1999/2000,34,GRC,Greece
https://www.worldfootball.net/teams/olympiakos-piraeus/,Greece,2004,Super League 2003/2004,30,GRC,Greece
https://www.worldfootball.net/teams/olympiakos-piraeus/,Greece,2008,Super League 2007/2008,30,GRC,Greece
https://www.worldfootball.net/teams/olympiakos-piraeus/,Greece,2012,Super League 2011/2012,30,GRC,Greece
https://www.worldfootball.net/teams/olympiakos-piraeus/,Greece,2016,Super League 2015/2016,30,GRC,Greece
https://www.worldfootball.net/teams/ifk-norrkoeping/,Sweden,1992,Allsvenskan 1992,18,SWE,Sweden
https://www.worldfootball.net/teams/ifk-norrkoeping/,Sweden,2016,Allsvenskan 2016,30,SWE,Sweden
https://www.worldfootball.net/teams/trabzonspor/,Turkey,1992,SüperLig 1991/1992,30,TUR,Turkey
https://www.worldfootball.net/teams/trabzonspor/,Turkey,1996,SüperLig 1995/1996,34,TUR,Turkey
https://www.worldfootball.net/teams/trabzonspor/,Turkey,2000,SüperLig 1999/2000,34,TUR,Turkey
https://www.worldfootball.net/teams/trabzonspor/,Turkey,2008,SüperLig 2007/2008,34,TUR,Turkey
https://www.worldfootball.net/teams/trabzonspor/,Turkey,2012,SüperLig 2011/2012,34,TUR,Turkey
https://www.worldfootball.net/teams/trabzonspor/,Turkey,2016,SüperLig 2015/2016,34,TUR,Turkey
https://www.worldfootball.net/teams/toulouse-fc/,France,1984,Ligue 1 1983/1984,38,FRA,France
https://www.worldfootball.net/teams/toulouse-fc/,France,2008,Ligue 1 2007/2008,38,FRA,France
https://www.worldfootball.net/teams/toulouse-fc/,France,2016,Ligue 1 2015/2016,38,FRA,France
https://www.worldfootball.net/teams/bsc-young-boys/,Switzerland,2004,Super League 2003/2004,36,CHE,Switzerland
https://www.worldfootball.net/teams/bsc-young-boys/,Switzerland,2008,Super League 2007/2008,36,CHE,Switzerland
https://www.worldfootball.net/teams/bsc-young-boys/,Switzerland,2012,Super League 2011/2012,36,CHE,Switzerland
https://www.worldfootball.net/teams/bsc-young-boys/,Switzerland,2016,Super League 2015/2016,36,CHE,Switzerland
https://www.worldfootball.net/teams/genoa-cfc/,Italy,2008,Serie A 2007/2008,38,ITA,Italy
https://www.worldfootball.net/teams/genoa-cfc/,Italy,2012,Serie A 2011/2012,38,ITA,Italy
https://www.worldfootball.net/teams/genoa-cfc/,Italy,2016,Serie A 2015/2016,38,ITA,Italy
https://www.worldfootball.net/teams/fc-nordsjaelland/,Denmark,2012,Superliga 2011/2012,33,DNK,Denmark
https://www.worldfootball.net/teams/fc-nordsjaelland/,Denmark,2016,Superliga 2015/2016,33,DNK,Denmark
https://www.worldfootball.net/teams/beijing-guoan/,China,2016,Super League 2016,30,CHN,China
https://www.worldfootball.net/teams/zorya-lugansk/,Ukraine,1972,Vysshaya Liga 1972,30,SUN,USSR
https://www.worldfootball.net/teams/zorya-lugansk/,Ukraine,2016,Premyer Liga 2015/2016,26,UKR,Ukraine
https://www.worldfootball.net/teams/fk-amkar-perm/,Russia,2008,Premier Liga 2008,30,RUS,Russia
https://www.worldfootball.net/teams/fk-amkar-perm/,Russia,2016,Premier Liga 2015/2016,30,RUS,Russia
https://www.worldfootball.net/teams/dnipro-dnipropetrovsk/,Ukraine,1988,Vysshaya Liga 1988,30,SUN,USSR
https://www.worldfootball.net/teams/dnipro-dnipropetrovsk/,Ukraine,2012,Premyer Liga 2011/2012,30,UKR,Ukraine
https://www.worldfootball.net/teams/dnipro-dnipropetrovsk/,Ukraine,2016,Premyer Liga 2015/2016,26,UKR,Ukraine
https://www.worldfootball.net/teams/fk-kairat/,Kazakhstan,2016,Premier Liga 2016,22,KAZ,Kazakhstan
https://www.worldfootball.net/teams/fk-ufa/,Russia,2016,Premier Liga 2015/2016,30,RUS,Russia
https://www.worldfootball.net/teams/kuban-krasnodar/,Russia,2016,Premier Liga 2015/2016,30,RUS,Russia
https://www.worldfootball.net/teams/huddersfield-town/,England,2016,Championship 2015/2016,46,GB-ENG,England
https://www.worldfootball.net/teams/inverness-ct/,Scotland,2008,Premiership 2007/2008,33,GB-SCT,Scotland
https://www.worldfootball.net/teams/inverness-ct/,Scotland,2016,Premiership 2015/2016,33,GB-SCT,Scotland
https://www.worldfootball.net/teams/wolverhampton-wanderers/,England,1980,Premier League 1979/1980,42,GB-ENG,England
https://www.worldfootball.net/teams/wolverhampton-wanderers/,England,2012,Premier League 2011/2012,38,GB-ENG,England
https://www.worldfootball.net/teams/wolverhampton-wanderers/,England,2016,Championship 2015/2016,46,GB-ENG,England
https://www.worldfootball.net/teams/fk-rostov/,Russia,2004,Premier Liga 2004,30,RUS,Russia
https://www.worldfootball.net/teams/fk-rostov/,Russia,2012,Premier Liga 2011/2012,14,RUS,Russia
https://www.worldfootball.net/teams/maccabi-haifa/,Israel,2004,Ligat ha'Al 2003/2004,33,ISR,Israel
https://www.worldfootball.net/teams/maccabi-haifa/,Israel,2012,Ligat ha'Al 2011/2012,30,ISR,Israel
https://www.worldfootball.net/teams/real-zaragoza/,Spain,1964,Primera División 1963/1964,30,ESP,Spain
https://www.worldfootball.net/teams/real-zaragoza/,Spain,1984,Primera División 1983/1984,34,ESP,Spain
https://www.worldfootball.net/teams/real-zaragoza/,Spain,1988,Primera División 1987/1988,38,ESP,Spain
https://www.worldfootball.net/teams/real-zaragoza/,Spain,1996,Primera División 1995/1996,42,ESP,Spain
https://www.worldfootball.net/teams/real-zaragoza/,Spain,2000,Primera División 1999/2000,38,ESP,Spain
https://www.worldfootball.net/teams/real-zaragoza/,Spain,2008,Primera División 2007/2008,38,ESP,Spain
https://www.worldfootball.net/teams/real-zaragoza/,Spain,2012,Primera División 2011/2012,38,ESP,Spain
https://www.worldfootball.net/teams/anorthosis-famagusta/,Cyprus,1996,NA,2,CYP,Cyprus
https://www.worldfootball.net/teams/anorthosis-famagusta/,Cyprus,2012,First Division 2011/2012,26,CYP,Cyprus
https://www.worldfootball.net/teams/thonon-evian-fc/,France,2012,Ligue 1 2011/2012,38,FRA,France
https://www.worldfootball.net/teams/az-alkmaar/,Netherlands,1976,Eredivisie 1975/1976,34,NLD,Netherlands
https://www.worldfootball.net/teams/az-alkmaar/,Netherlands,1980,Eredivisie 1979/1980,34,NLD,Netherlands
https://www.worldfootball.net/teams/az-alkmaar/,Netherlands,2004,Eredivisie 2003/2004,34,NLD,Netherlands
https://www.worldfootball.net/teams/az-alkmaar/,Netherlands,2008,Eredivisie 2007/2008,34,NLD,Netherlands
https://www.worldfootball.net/teams/az-alkmaar/,Netherlands,2012,Eredivisie 2011/2012,34,NLD,Netherlands
https://www.worldfootball.net/teams/broendby-if/,Denmark,1988,NA,4,DNK,Denmark
https://www.worldfootball.net/teams/broendby-if/,Denmark,1992,Superliga 1991/1992,18,DNK,Denmark
https://www.worldfootball.net/teams/broendby-if/,Denmark,1996,Superliga 1995/1996,33,DNK,Denmark
https://www.worldfootball.net/teams/broendby-if/,Denmark,2000,Superliga 1999/2000,33,DNK,Denmark
https://www.worldfootball.net/teams/broendby-if/,Denmark,2004,Superliga 2003/2004,33,DNK,Denmark
https://www.worldfootball.net/teams/broendby-if/,Denmark,2012,Superliga 2011/2012,33,DNK,Denmark
https://www.worldfootball.net/teams/fc-midtjylland/,Denmark,2004,Superliga 2003/2004,33,DNK,Denmark
https://www.worldfootball.net/teams/fc-midtjylland/,Denmark,2012,Superliga 2011/2012,33,DNK,Denmark
https://www.worldfootball.net/teams/nec-nijmegen/,Netherlands,1976,Eredivisie 1975/1976,34,NLD,Netherlands
https://www.worldfootball.net/teams/nec-nijmegen/,Netherlands,2012,Eredivisie 2011/2012,34,NLD,Netherlands
https://www.worldfootball.net/teams/fc-groningen/,Netherlands,2012,Eredivisie 2011/2012,34,NLD,Netherlands
https://www.worldfootball.net/teams/fc-sochaux/,France,1984,Ligue 1 1983/1984,38,FRA,France
https://www.worldfootball.net/teams/fc-sochaux/,France,1992,Ligue 1 1991/1992,38,FRA,France
https://www.worldfootball.net/teams/fc-sochaux/,France,2004,Ligue 1 2003/2004,38,FRA,France
https://www.worldfootball.net/teams/fc-sochaux/,France,2008,Ligue 1 2007/2008,38,FRA,France
https://www.worldfootball.net/teams/fc-sochaux/,France,2012,Ligue 1 2011/2012,38,FRA,France
https://www.worldfootball.net/teams/montpellier-hsc/,France,1992,Ligue 1 1991/1992,38,FRA,France
https://www.worldfootball.net/teams/montpellier-hsc/,France,1996,Ligue 1 1995/1996,38,FRA,France
https://www.worldfootball.net/teams/montpellier-hsc/,France,2012,Ligue 1 2011/2012,38,FRA,France
https://www.worldfootball.net/teams/aris-saloniki/,Greece,1980,NA,6,GRC,Greece
https://www.worldfootball.net/teams/aris-saloniki/,Greece,2008,Super League 2007/2008,30,GRC,Greece
https://www.worldfootball.net/teams/aris-saloniki/,Greece,2012,Super League 2011/2012,30,GRC,Greece
https://www.worldfootball.net/teams/aek-athen/,Greece,1980,NA,2,GRC,Greece
https://www.worldfootball.net/teams/aek-athen/,Greece,2004,Super League 2003/2004,30,GRC,Greece
https://www.worldfootball.net/teams/aek-athen/,Greece,2008,Super League 2007/2008,30,GRC,Greece
https://www.worldfootball.net/teams/aek-athen/,Greece,2012,Super League 2011/2012,30,GRC,Greece
https://www.worldfootball.net/teams/samsunspor/,Turkey,2012,SüperLig 2011/2012,34,TUR,Turkey
https://www.worldfootball.net/teams/atromitos/,Greece,2012,Super League 2011/2012,30,GRC,Greece
https://www.worldfootball.net/teams/fulham-fc/,England,2000,Championship 1999/2000,46,GB-ENG,England
https://www.worldfootball.net/teams/fulham-fc/,England,2004,Premier League 2003/2004,38,GB-ENG,England
https://www.worldfootball.net/teams/fulham-fc/,England,2012,Premier League 2011/2012,38,GB-ENG,England
https://www.worldfootball.net/teams/bologna-fc/,Italy,1968,Serie A 1967/1968,30,ITA,Italy
https://www.worldfootball.net/teams/bologna-fc/,Italy,2000,Serie A 1999/2000,34,ITA,Italy
https://www.worldfootball.net/teams/bologna-fc/,Italy,2004,Serie A 2003/2004,34,ITA,Italy
https://www.worldfootball.net/teams/bologna-fc/,Italy,2012,Serie A 2011/2012,38,ITA,Italy
https://www.worldfootball.net/teams/psv-eindhoven/,Netherlands,1972,Eredivisie 1971/1972,34,NLD,Netherlands
https://www.worldfootball.net/teams/psv-eindhoven/,Netherlands,1976,Eredivisie 1975/1976,34,NLD,Netherlands
https://www.worldfootball.net/teams/psv-eindhoven/,Netherlands,1980,Eredivisie 1979/1980,34,NLD,Netherlands
https://www.worldfootball.net/teams/psv-eindhoven/,Netherlands,1988,Eredivisie 1987/1988,34,NLD,Netherlands
https://www.worldfootball.net/teams/psv-eindhoven/,Netherlands,1992,Eredivisie 1991/1992,34,NLD,Netherlands
https://www.worldfootball.net/teams/psv-eindhoven/,Netherlands,1996,Eredivisie 1995/1996,34,NLD,Netherlands
https://www.worldfootball.net/teams/psv-eindhoven/,Netherlands,2000,Eredivisie 1999/2000,34,NLD,Netherlands
https://www.worldfootball.net/teams/psv-eindhoven/,Netherlands,2004,Eredivisie 2003/2004,34,NLD,Netherlands
https://www.worldfootball.net/teams/psv-eindhoven/,Netherlands,2008,Eredivisie 2007/2008,34,NLD,Netherlands
https://www.worldfootball.net/teams/psv-eindhoven/,Netherlands,2012,Eredivisie 2011/2012,34,NLD,Netherlands
https://www.worldfootball.net/teams/feyenoord/,Netherlands,1976,Eredivisie 1975/1976,34,NLD,Netherlands
https://www.worldfootball.net/teams/feyenoord/,Netherlands,1980,Eredivisie 1979/1980,34,NLD,Netherlands
https://www.worldfootball.net/teams/feyenoord/,Netherlands,1984,Eredivisie 1983/1984,34,NLD,Netherlands
https://www.worldfootball.net/teams/feyenoord/,Netherlands,1988,Eredivisie 1987/1988,34,NLD,Netherlands
https://www.worldfootball.net/teams/feyenoord/,Netherlands,1992,Eredivisie 1991/1992,34,NLD,Netherlands
https://www.worldfootball.net/teams/feyenoord/,Netherlands,1996,Eredivisie 1995/1996,34,NLD,Netherlands
https://www.worldfootball.net/teams/feyenoord/,Netherlands,2000,Eredivisie 1999/2000,34,NLD,Netherlands
https://www.worldfootball.net/teams/feyenoord/,Netherlands,2008,Eredivisie 2007/2008,34,NLD,Netherlands
https://www.worldfootball.net/teams/feyenoord/,Netherlands,2012,Eredivisie 2011/2012,34,NLD,Netherlands
https://www.worldfootball.net/teams/fc-twente/,Netherlands,1980,Eredivisie 1979/1980,34,NLD,Netherlands
https://www.worldfootball.net/teams/fc-twente/,Netherlands,2008,Eredivisie 2007/2008,34,NLD,Netherlands
https://www.worldfootball.net/teams/fc-twente/,Netherlands,2012,Eredivisie 2011/2012,34,NLD,Netherlands
https://www.worldfootball.net/teams/sc-heerenveen/,Netherlands,2004,Eredivisie 2003/2004,34,NLD,Netherlands
https://www.worldfootball.net/teams/sc-heerenveen/,Netherlands,2008,Eredivisie 2007/2008,34,NLD,Netherlands
https://www.worldfootball.net/teams/sc-heerenveen/,Netherlands,2012,Eredivisie 2011/2012,34,NLD,Netherlands
https://www.worldfootball.net/teams/jagiellonia-bialystok/,Poland,2012,Ekstraklasa 2011/2012,30,POL,Poland
https://www.worldfootball.net/teams/rsc-anderlecht/,Belgium,1972,Eerste klasse A 1971/1972,30,BEL,Belgium
https://www.worldfootball.net/teams/rsc-anderlecht/,Belgium,1976,Eerste klasse A 1975/1976,36,BEL,Belgium
https://www.worldfootball.net/teams/rsc-anderlecht/,Belgium,1980,Eerste klasse A 1979/1980,34,BEL,Belgium
https://www.worldfootball.net/teams/rsc-anderlecht/,Belgium,1984,Eerste klasse A 1983/1984,34,BEL,Belgium
https://www.worldfootball.net/teams/rsc-anderlecht/,Belgium,1988,Eerste klasse A 1987/1988,34,BEL,Belgium
https://www.worldfootball.net/teams/rsc-anderlecht/,Belgium,2000,Eerste klasse A 1999/2000,34,BEL,Belgium
https://www.worldfootball.net/teams/rsc-anderlecht/,Belgium,2004,Eerste klasse A 2003/2004,34,BEL,Belgium
https://www.worldfootball.net/teams/rsc-anderlecht/,Belgium,2008,Eerste klasse A 2007/2008,34,BEL,Belgium
https://www.worldfootball.net/teams/rsc-anderlecht/,Belgium,2012,Eerste klasse A 2011/2012,30,BEL,Belgium
https://www.worldfootball.net/teams/aj-auxerre/,France,1984,Ligue 1 1983/1984,38,FRA,France
https://www.worldfootball.net/teams/aj-auxerre/,France,1992,Ligue 1 1991/1992,38,FRA,France
https://www.worldfootball.net/teams/aj-auxerre/,France,1996,Ligue 1 1995/1996,38,FRA,France
https://www.worldfootball.net/teams/aj-auxerre/,France,2004,Ligue 1 2003/2004,38,FRA,France
https://www.worldfootball.net/teams/aj-auxerre/,France,2008,Ligue 1 2007/2008,38,FRA,France
https://www.worldfootball.net/teams/aj-auxerre/,France,2012,Ligue 1 2011/2012,38,FRA,France
https://www.worldfootball.net/teams/fortuna-duesseldorf/,Germany,1980,Bundesliga 1979/1980,34,FRG,West Germany
https://www.worldfootball.net/teams/fortuna-duesseldorf/,Germany,1984,Bundesliga 1983/1984,34,FRG,West Germany
https://www.worldfootball.net/teams/fortuna-duesseldorf/,Germany,2012,2. Bundesliga 2011/2012,34,DEU,Germany
https://www.worldfootball.net/teams/sivasspor/,Turkey,2012,SüperLig 2011/2012,34,TUR,Turkey
https://www.worldfootball.net/teams/cfr-cluj/,Romania,2008,Liga 1 2007/2008,34,ROU,Romania
https://www.worldfootball.net/teams/cfr-cluj/,Romania,2012,Liga 1 2011/2012,34,ROU,Romania
https://www.worldfootball.net/teams/rubin-kazan/,Russia,2004,Premier Liga 2004,30,RUS,Russia
https://www.worldfootball.net/teams/rubin-kazan/,Russia,2008,Premier Liga 2008,30,RUS,Russia
https://www.worldfootball.net/teams/rubin-kazan/,Russia,2012,Premier Liga 2011/2012,14,RUS,Russia
https://www.worldfootball.net/teams/anzhi-makhachkala/,Russia,2012,Premier Liga 2011/2012,14,RUS,Russia
https://www.worldfootball.net/teams/helsingborgs-if/,Sweden,2000,Allsvenskan 2000,26,SWE,Sweden
https://www.worldfootball.net/teams/helsingborgs-if/,Sweden,2004,Allsvenskan 2004,26,SWE,Sweden
https://www.worldfootball.net/teams/helsingborgs-if/,Sweden,2008,Allsvenskan 2008,30,SWE,Sweden
https://www.worldfootball.net/teams/helsingborgs-if/,Sweden,2012,Allsvenskan 2012,30,SWE,Sweden
https://www.worldfootball.net/teams/ifk-goeteborg/,Sweden,1992,Allsvenskan 1992,18,SWE,Sweden
https://www.worldfootball.net/teams/ifk-goeteborg/,Sweden,2000,Allsvenskan 2000,26,SWE,Sweden
https://www.worldfootball.net/teams/ifk-goeteborg/,Sweden,2008,Allsvenskan 2008,30,SWE,Sweden
https://www.worldfootball.net/teams/ifk-goeteborg/,Sweden,2012,Allsvenskan 2012,30,SWE,Sweden
https://www.worldfootball.net/teams/if-elfsborg/,Sweden,2008,Allsvenskan 2008,30,SWE,Sweden
https://www.worldfootball.net/teams/if-elfsborg/,Sweden,2012,Allsvenskan 2012,30,SWE,Sweden
https://www.worldfootball.net/teams/al-hilal_3/,Saudi Arabia,2012,Premier League 2011/2012,26,SAU,Saudi Arabia
https://www.worldfootball.net/teams/metalist-kharkov/,Ukraine,2012,Premyer Liga 2011/2012,30,UKR,Ukraine
https://www.worldfootball.net/teams/fk-mariupol/,Ukraine,2012,Premyer Liga 2011/2012,30,UKR,Ukraine
https://www.worldfootball.net/teams/vorskla-poltava/,Ukraine,2012,Premyer Liga 2011/2012,30,UKR,Ukraine
https://www.worldfootball.net/teams/tavriya-simferopol-alt/,Ukraine,2012,Premyer Liga 2011/2012,30,UKR,Ukraine
https://www.worldfootball.net/teams/robur-siena/,Italy,2008,Serie A 2007/2008,38,ITA,Italy
https://www.worldfootball.net/teams/sk-austria-kaernten/,Austria,2008,Bundesliga 2007/2008,36,AUT,Austria
https://www.worldfootball.net/teams/middlesbrough-fc/,England,1996,Premier League 1995/1996,38,GB-ENG,England
https://www.worldfootball.net/teams/middlesbrough-fc/,England,2000,Premier League 1999/2000,38,GB-ENG,England
https://www.worldfootball.net/teams/middlesbrough-fc/,England,2004,Premier League 2003/2004,38,GB-ENG,England
https://www.worldfootball.net/teams/middlesbrough-fc/,England,2008,Premier League 2007/2008,38,GB-ENG,England
https://www.worldfootball.net/teams/sturm-graz/,Austria,2000,Bundesliga 1999/2000,35,AUT,Austria
https://www.worldfootball.net/teams/sturm-graz/,Austria,2008,Bundesliga 2007/2008,36,AUT,Austria
https://www.worldfootball.net/teams/rb-salzburg/,Austria,2008,Bundesliga 2007/2008,36,AUT,Austria
https://www.worldfootball.net/teams/sv-mattersburg/,Austria,2008,Bundesliga 2007/2008,36,AUT,Austria
https://www.worldfootball.net/teams/hamarkameratene/,Norway,2008,Eliteserien 2008,26,NOR,Norway
https://www.worldfootball.net/teams/lask/,Austria,2000,Bundesliga 1999/2000,35,AUT,Austria
https://www.worldfootball.net/teams/lask/,Austria,2008,Bundesliga 2007/2008,36,AUT,Austria
https://www.worldfootball.net/teams/rc-lens/,France,1960,Ligue 1 1959/1960,38,FRA,France
https://www.worldfootball.net/teams/rc-lens/,France,2008,Ligue 1 2007/2008,38,FRA,France
https://www.worldfootball.net/teams/as-livorno/,Italy,2008,Serie A 2007/2008,38,ITA,Italy
https://www.worldfootball.net/teams/fk-tom-tomsk/,Russia,2008,Premier Liga 2008,30,RUS,Russia
https://www.worldfootball.net/teams/portsmouth-fc/,England,2004,Premier League 2003/2004,38,GB-ENG,England
https://www.worldfootball.net/teams/portsmouth-fc/,England,2008,Premier League 2007/2008,38,GB-ENG,England
https://www.worldfootball.net/teams/parma-calcio-1913/,Italy,1992,Serie A 1991/1992,34,ITA,Italy
https://www.worldfootball.net/teams/parma-calcio-1913/,Italy,1996,Serie A 1995/1996,34,ITA,Italy
https://www.worldfootball.net/teams/parma-calcio-1913/,Italy,2000,Serie A 1999/2000,34,ITA,Italy
https://www.worldfootball.net/teams/parma-calcio-1913/,Italy,2004,Serie A 2003/2004,34,ITA,Italy
https://www.worldfootball.net/teams/parma-calcio-1913/,Italy,2008,Serie A 2007/2008,38,ITA,Italy
https://www.worldfootball.net/teams/ca-osasuna/,Spain,2008,Primera División 2007/2008,38,ESP,Spain
https://www.worldfootball.net/teams/banik-ostrava/,Czech Republic,1980,NA,4,CSK,Czechoslovakia
https://www.worldfootball.net/teams/banik-ostrava/,Czech Republic,2000,1. fotbalová liga 1999/2000,30,CZE,Czech Republic
https://www.worldfootball.net/teams/banik-ostrava/,Czech Republic,2004,1. fotbalová liga 2003/2004,30,CZE,Czech Republic
https://www.worldfootball.net/teams/banik-ostrava/,Czech Republic,2008,1. fotbalová liga 2007/2008,30,CZE,Czech Republic
https://www.worldfootball.net/teams/as-saint-etienne/,France,1960,Ligue 1 1959/1960,38,FRA,France
https://www.worldfootball.net/teams/as-saint-etienne/,France,1980,Ligue 1 1979/1980,38,FRA,France
https://www.worldfootball.net/teams/as-saint-etienne/,France,1988,Ligue 1 1987/1988,38,FRA,France
https://www.worldfootball.net/teams/as-saint-etienne/,France,2008,Ligue 1 2007/2008,38,FRA,France
https://www.worldfootball.net/teams/real-betis/,Spain,1980,Primera División 1979/1980,34,ESP,Spain
https://www.worldfootball.net/teams/real-betis/,Spain,1984,Primera División 1983/1984,34,ESP,Spain
https://www.worldfootball.net/teams/real-betis/,Spain,1988,Primera División 1987/1988,38,ESP,Spain
https://www.worldfootball.net/teams/real-betis/,Spain,1996,Primera División 1995/1996,42,ESP,Spain
https://www.worldfootball.net/teams/real-betis/,Spain,2000,Primera División 1999/2000,38,ESP,Spain
https://www.worldfootball.net/teams/real-betis/,Spain,2004,Primera División 2003/2004,38,ESP,Spain
https://www.worldfootball.net/teams/real-betis/,Spain,2008,Primera División 2007/2008,38,ESP,Spain
https://www.worldfootball.net/teams/ofi-heraklion/,Greece,1980,NA,NA,GRC,Greece
https://www.worldfootball.net/teams/ofi-heraklion/,Greece,2008,Super League 2007/2008,30,GRC,Greece
https://www.worldfootball.net/teams/rcd-mallorca/,Spain,2000,Primera División 1999/2000,38,ESP,Spain
https://www.worldfootball.net/teams/rcd-mallorca/,Spain,2008,Primera División 2007/2008,38,ESP,Spain
https://www.worldfootball.net/teams/bolton-wanderers/,England,2004,Premier League 2003/2004,38,GB-ENG,England
https://www.worldfootball.net/teams/bolton-wanderers/,England,2008,Premier League 2007/2008,38,GB-ENG,England
https://www.worldfootball.net/teams/korona-kielce/,Poland,2008,Ekstraklasa 2007/2008,30,POL,Poland
https://www.worldfootball.net/teams/fk-moskva/,Russia,2008,Premier Liga 2008,30,RUS,Russia
https://www.worldfootball.net/teams/gornik-zabrze/,Poland,2008,Ekstraklasa 2007/2008,30,POL,Poland
https://www.worldfootball.net/teams/gks-belchatow/,Poland,2008,Ekstraklasa 2007/2008,30,POL,Poland
https://www.worldfootball.net/teams/racing-santander/,Spain,2000,Primera División 1999/2000,38,ESP,Spain
https://www.worldfootball.net/teams/racing-santander/,Spain,2008,Primera División 2007/2008,38,ESP,Spain
https://www.worldfootball.net/teams/ae-larissa/,Greece,2008,Super League 2007/2008,30,GRC,Greece
https://www.worldfootball.net/teams/boavista/,Portugal,1996,Primeira Liga 1995/1996,34,PRT,Portugal
https://www.worldfootball.net/teams/boavista/,Portugal,2008,Primeira Liga 2007/2008,30,PRT,Portugal
https://www.worldfootball.net/teams/fc-timisoara/,Romania,2008,Liga 1 2007/2008,34,ROU,Romania
https://www.worldfootball.net/teams/getafe-cf/,Spain,2008,Primera División 2007/2008,38,ESP,Spain
https://www.worldfootball.net/teams/rapid-bucuresti/,Romania,1996,Liga 1 1995/1996,34,ROU,Romania
https://www.worldfootball.net/teams/rapid-bucuresti/,Romania,2008,Liga 1 2007/2008,34,ROU,Romania
https://www.worldfootball.net/teams/cska-sofia/,Bulgaria,1996,Parva Liga 1995/1996,30,BGR,Bulgaria
https://www.worldfootball.net/teams/cska-sofia/,Bulgaria,2004,Parva Liga 2003/2004,30,BGR,Bulgaria
https://www.worldfootball.net/teams/cska-sofia/,Bulgaria,2008,Parva Liga 2007/2008,30,BGR,Bulgaria
https://www.worldfootball.net/teams/krylia-sovetov/,Russia,2004,Premier Liga 2004,30,RUS,Russia
https://www.worldfootball.net/teams/krylia-sovetov/,Russia,2008,Premier Liga 2008,30,RUS,Russia
https://www.worldfootball.net/teams/rosenborg-bk/,Norway,2000,Eliteserien 2000,26,NOR,Norway
https://www.worldfootball.net/teams/rosenborg-bk/,Norway,2008,Eliteserien 2008,26,NOR,Norway
https://www.worldfootball.net/teams/deportivo-la-coruna/,Spain,1996,Primera División 1995/1996,42,ESP,Spain
https://www.worldfootball.net/teams/deportivo-la-coruna/,Spain,2000,Primera División 1999/2000,38,ESP,Spain
https://www.worldfootball.net/teams/deportivo-la-coruna/,Spain,2004,Primera División 2003/2004,38,ESP,Spain
https://www.worldfootball.net/teams/deportivo-la-coruna/,Spain,2008,Primera División 2007/2008,38,ESP,Spain
